sketch_uploaded;consent;map_frame_created;map_frame_uuid;bbox;centroid;format;orientation;orientation_det
2024-10-03 09:41:00.972 +0200;false;2024-10-03 09:37:31.605;11fb7d2f-7d92-41ee-b3e8-7f0ec7b6d02d;POLYGON((24.49464930445175 56.83275324543871,24.49624489587308 56.83275324543871,24.49624489587308 56.83348389096321,24.49464930445175 56.83348389096321,24.49464930445175 56.83275324543871));POINT(24.495447100162416 56.833118569982986);a4;landscape;landscape
2024-10-03 09:58:57.535 +0200;false;2024-10-03 09:54:54.643;69eae957-5387-4d9d-bf4a-2d714fbb470d;POLYGON((8.666371789071462 49.40414475311471,8.686343725260263 49.40414475311471,8.686343725260263 49.41502154300494,8.666371789071462 49.41502154300494,8.666371789071462 49.40414475311471));POINT(8.676357757165862 49.409583449292796);a4;landscape;landscape
2024-10-03 10:05:34.043 +0200;false;2024-10-03 09:37:31.605;11fb7d2f-7d92-41ee-b3e8-7f0ec7b6d02d;POLYGON((24.49464930445175 56.83275324543871,24.49624489587308 56.83275324543871,24.49624489587308 56.83348389096321,24.49464930445175 56.83348389096321,24.49464930445175 56.83275324543871));POINT(24.495447100162416 56.833118569982986);a4;landscape;landscape
2024-10-04 05:28:54.074 +0200;true;2024-10-04 05:20:15.458;ae160fcf-0cbe-40c8-9708-f0a336425ec7;POLYGON((29.006354014645783 40.985066501996954,29.027942134949235 40.985066501996954,29.027942134949235 40.99870542469543,29.006354014645783 40.99870542469543,29.006354014645783 40.985066501996954));POINT(29.01714807479751 40.99188631603067);a4;landscape;landscape
2024-10-04 15:24:35.480 +0200;false;2024-10-04 15:18:22.989;c36c61c3-47e1-4e0e-9687-5e5621e2b16f;POLYGON((120.83951670547772 14.329512695203746,120.86076851882233 14.329512695203746,120.86076851882233 14.346746758096302,120.83951670547772 14.346746758096302,120.83951670547772 14.329512695203746));POINT(120.85014261215002 14.338129892277792);a4;landscape;landscape
2024-10-04 18:48:23.220 +0200;true;2024-10-04 18:39:36.466;2aba0689-fdca-4138-8d80-0a650f02660a;POLYGON((-74.12230905321798 4.6817083168797495,-74.11844640030189 4.6817083168797495,-74.11844640030189 4.685309893175614,-74.12230905321798 4.685309893175614,-74.12230905321798 4.6817083168797495));POINT(-74.12037772675993 4.683509107346069);letter;landscape;landscape
2024-10-05 00:58:08.831 +0200;false;2024-10-04 20:58:45.561;dc2fa9ab-4500-4632-91c2-beb8185d177b;POLYGON((-111.94419540984056 33.423989195693466,-111.92990272661069 33.423989195693466,-111.92990272661069 33.433973235973866,-111.94419540984056 33.433973235973866,-111.94419540984056 33.423989195693466));POINT(-111.93704906822562 33.42898135938684);a4;landscape;landscape
2024-10-05 01:38:14.490 +0200;false;2024-10-04 20:58:45.561;dc2fa9ab-4500-4632-91c2-beb8185d177b;POLYGON((-111.94419540984056 33.423989195693466,-111.92990272661069 33.423989195693466,-111.92990272661069 33.433973235973866,-111.94419540984056 33.433973235973866,-111.94419540984056 33.423989195693466));POINT(-111.93704906822562 33.42898135938684);a4;landscape;landscape
2024-10-05 12:23:09.640 +0200;false;2024-09-26 12:43:10.107;10cd0fc8-1f40-491b-a2be-2116fed64b96;POLYGON((-34.96790204184958 -8.089772284059293,-34.96470481158589 -8.089772284059293,-34.96470481158589 -8.087122784430989,-34.96790204184958 -8.087122784430989,-34.96790204184958 -8.089772284059293));POINT(-34.96630342671773 -8.088447536421626);a4;landscape;landscape
2024-10-05 15:37:59.288 +0200;false;2024-09-21 15:09:20.242;6874e5da-e634-4fb1-b553-73a459570f8c;POLYGON((-34.96801933171879 -8.092330416606558,-34.96100902156009 -8.092330416606558,-34.96100902156009 -8.08652120363729,-34.96801933171879 -8.08652120363729,-34.96801933171879 -8.092330416606558));POINT(-34.96451417663944 -8.08942582058637);a2;landscape;landscape
2024-10-05 15:54:24.234 +0200;false;2024-09-21 15:34:52.737;f27105ae-1ff0-4c28-8fde-8b44883fef91;POLYGON((-34.93840678351841 -8.107031681397615,-34.93243313379291 -8.107031681397615,-34.93243313379291 -8.102081700737386,-34.93840678351841 -8.102081700737386,-34.93840678351841 -8.107031681397615));POINT(-34.935419958655665 -8.104556698679716);a2;landscape;landscape
2024-10-05 16:14:36.270 +0200;false;2024-09-21 15:09:20.242;6874e5da-e634-4fb1-b553-73a459570f8c;POLYGON((-34.96801933171879 -8.092330416606558,-34.96100902156009 -8.092330416606558,-34.96100902156009 -8.08652120363729,-34.96801933171879 -8.08652120363729,-34.96801933171879 -8.092330416606558));POINT(-34.96451417663944 -8.08942582058637);a2;landscape;landscape
2024-10-05 16:30:23.794 +0200;false;2024-09-21 15:34:52.737;f27105ae-1ff0-4c28-8fde-8b44883fef91;POLYGON((-34.93840678351841 -8.107031681397615,-34.93243313379291 -8.107031681397615,-34.93243313379291 -8.102081700737386,-34.93840678351841 -8.102081700737386,-34.93840678351841 -8.107031681397615));POINT(-34.935419958655665 -8.104556698679716);a2;landscape;landscape
2024-10-05 20:02:08.139 +0200;false;2024-09-21 15:09:20.242;6874e5da-e634-4fb1-b553-73a459570f8c;POLYGON((-34.96801933171879 -8.092330416606558,-34.96100902156009 -8.092330416606558,-34.96100902156009 -8.08652120363729,-34.96801933171879 -8.08652120363729,-34.96801933171879 -8.092330416606558));POINT(-34.96451417663944 -8.08942582058637);a2;landscape;landscape
2024-10-07 11:25:49.928 +0200;false;2024-10-07 11:22:51.317;f59e1639-7f53-4547-935d-ef3f35d4395f;POLYGON((8.66985172120293 49.402573550818175,8.69532542431281 49.402573550818175,8.69532542431281 49.416446545570835,8.66985172120293 49.416446545570835,8.66985172120293 49.402573550818175));POINT(8.68258857275787 49.40951053824449);a4;landscape;landscape
2024-10-07 13:27:57.996 +0200;true;2024-10-07 13:17:35.908;2151ed91-43c6-4262-aae6-d5f9fad2ab44;POLYGON((-76.75341680010517 5.568734410337527,-76.61689538545703 5.568734410337527,-76.61689538545703 5.73465457820069,-76.75341680010517 5.73465457820069,-76.75341680010517 5.568734410337527));POINT(-76.6851560927811 5.6517004379287386);a1;portrait;portrait
2024-10-08 18:26:28.211 +0200;false;2024-10-08 18:25:37.601;28da697b-737c-45b0-a63a-9eef7b7d858d;POLYGON((11.441291454951047 47.26490609223427,11.446121178675732 47.26490609223427,11.446121178675732 47.26764934662546,11.441291454951047 47.26764934662546,11.441291454951047 47.26490609223427));POINT(11.443706316813389 47.26627773720088);a4;landscape;landscape
2024-10-10 16:11:33.146 +0200;false;2024-10-10 15:41:51.475;9744982c-ce10-4262-8847-561ab60e24c9;POLYGON((10.89793549402401 48.06997558027621,10.919961563840117 48.06997558027621,10.919961563840117 48.08232844157777,10.89793549402401 48.08232844157777,10.89793549402401 48.06997558027621));POINT(10.908948528932063 48.076152381647006);a3;landscape;landscape
2024-10-11 09:09:47.250 +0200;true;2024-10-11 09:04:38.992;2ee9bb9e-a7d8-471a-b046-7a353ab3a5a5;POLYGON((121.04718950424058 14.636389935106891,121.06715977767277 14.636389935106891,121.06715977767277 14.652562015221989,121.04718950424058 14.652562015221989,121.04718950424058 14.636389935106891));POINT(121.05717464095667 14.644476124263335);a4;landscape;landscape
2024-10-11 20:05:13.433 +0200;false;2024-10-10 15:17:19.035;470c2753-1025-46f4-a2ca-95c5909e0da0;POLYGON((-70.72990636920379 7.083337389662802,-70.72196754677431 7.083337389662802,-70.72196754677431 7.090707683423815,-70.72990636920379 7.090707683423815,-70.72990636920379 7.083337389662802));POINT(-70.72593695798905 7.087022551277329);letter;landscape;landscape
2024-10-11 20:11:28.627 +0200;false;2024-10-10 15:17:19.035;470c2753-1025-46f4-a2ca-95c5909e0da0;POLYGON((-70.72990636920379 7.083337389662802,-70.72196754677431 7.083337389662802,-70.72196754677431 7.090707683423815,-70.72990636920379 7.090707683423815,-70.72990636920379 7.083337389662802));POINT(-70.72593695798905 7.087022551277329);letter;landscape;landscape
2024-10-12 19:47:01.378 +0200;true;2024-10-12 19:42:51.233;dff6d62d-b6a9-4561-96f2-2606dff6baf4;POLYGON((-49.9642920452557 -22.202660028671318,-49.96014131779616 -22.202660028671318,-49.96014131779616 -22.199443363338005,-49.9642920452557 -22.199443363338005,-49.9642920452557 -22.202660028671318));POINT(-49.96221668152594 -22.201051705217225);a4;landscape;landscape
2024-10-13 10:23:25.367 +0200;false;2024-10-13 10:22:37.584;e9c37c89-7835-4a49-a683-d8fd8ea8d709;POLYGON((76.73988914321824 23.812838865791434,76.74243799085657 23.812838865791434,76.74243799085657 23.814796154060986,76.73988914321824 23.814796154060986,76.73988914321824 23.812838865791434));POINT(76.7411635670374 23.813817513614893);a3;landscape;landscape
2024-10-14 04:51:53.117 +0200;false;2024-10-14 04:45:00.833;f039ed53-1d1b-4b0b-8682-a922417e3e71;POLYGON((-85.74745850091621 11.356902818400116,-85.40428855364581 11.356902818400116,-85.40428855364581 11.63837776640787,-85.74745850091621 11.63837776640787,-85.74745850091621 11.356902818400116));POINT(-85.575873527281 11.497675451608103);a4;landscape;landscape
2024-10-15 17:49:54.226 +0200;false;2024-10-15 13:03:02.078;5afc9e1d-85c8-42e3-9444-8bd828e383a7;POLYGON((82.94604803105985 18.67393803461171,83.02648037043818 18.67393803461171,83.02648037043818 18.737705208020387,82.94604803105985 18.737705208020387,82.94604803105985 18.67393803461171));POINT(82.986264200749 18.70582462505213);a4;landscape;landscape
2024-10-15 17:50:57.180 +0200;true;2024-10-15 13:09:08.816;eb7ec64e-ab2a-4f9f-be4b-89f776984acb;POLYGON((-96.95484698614993 55.856656761534424,-95.80750678843016 55.856656761534424,-95.80750678843016 56.39193575610483,-96.95484698614993 56.39193575610483,-96.95484698614993 55.856656761534424));POINT(-96.38117688729005 56.12522737445883);a4;landscape;landscape
2024-10-15 17:55:28.786 +0200;true;2024-10-15 13:05:05.379;4a499b9a-396e-4325-b781-817813838912;POLYGON((140.71114989092013 -2.565409090932235,140.71703230105493 -2.565409090932235,140.71703230105493 -2.5583885161246798,140.71114989092013 -2.5583885161246798,140.71114989092013 -2.565409090932235));POINT(140.7140910959875 -2.561898808339734);a4;portrait;portrait
2024-10-15 18:00:04.063 +0200;true;2024-10-15 12:29:14.955;64030e0e-c75b-410d-bd6e-21e20069f14f;POLYGON((0.10234157497491103 51.4543684987988,0.25229854211876107 51.4543684987988,0.25229854211876107 51.53251572906447,0.10234157497491103 51.53251572906447,0.10234157497491103 51.4543684987988));POINT(0.17732005854683605 51.49345885979332);a4;landscape;landscape
2024-10-16 09:47:42.652 +0200;false;2024-10-15 11:04:36.379;0bf7e76e-4e4c-4130-b0e1-20a076b7678e;POLYGON((35.39380517587252 2.9019389454235807,35.43139976419323 2.9019389454235807,35.43139976419323 2.9333651650798345,35.39380517587252 2.9333651650798345,35.39380517587252 2.9019389454235807));POINT(35.41260247003288 2.9176521650658316);a2;landscape;landscape
2024-10-16 12:09:46.559 +0200;false;2024-10-16 12:07:47.603;421241c6-6c13-4d04-8736-5a18268adacb;POLYGON((124.80808454814851 10.425902157186314,124.80990727894921 10.425902157186314,124.80990727894921 10.427402622486255,124.80808454814851 10.427402622486255,124.80808454814851 10.425902157186314));POINT(124.80899591354886 10.426652390740117);a4;landscape;landscape
2024-10-17 09:33:40.952 +0200;true;2024-10-17 09:13:46.124;1fc6c18b-7e7b-480a-aeeb-63391706ca60;POLYGON((-59.05111035251205 -62.236861004711805,-58.89277906004829 -62.236861004711805,-58.89277906004829 -62.17506406675575,-59.05111035251205 -62.17506406675575,-59.05111035251205 -62.236861004711805));POINT(-58.97194470628017 -62.20597834175314);a4;landscape;landscape
2024-10-18 04:39:33.658 +0200;true;2024-09-21 15:41:19.478;581e79da-a281-4325-a0f5-a4b56e08bb8f;POLYGON((-34.97102790253186 -8.091588863251971,-34.9648428835719 -8.091588863251971,-34.9648428835719 -8.08646353681641,-34.97102790253186 -8.08646353681641,-34.97102790253186 -8.091588863251971));POINT(-34.967935393051874 -8.089026208179405);a2;landscape;landscape
2024-10-18 04:47:34.565 +0200;true;2024-09-21 15:41:19.478;581e79da-a281-4325-a0f5-a4b56e08bb8f;POLYGON((-34.97102790253186 -8.091588863251971,-34.9648428835719 -8.091588863251971,-34.9648428835719 -8.08646353681641,-34.97102790253186 -8.08646353681641,-34.97102790253186 -8.091588863251971));POINT(-34.967935393051874 -8.089026208179405);a2;landscape;landscape
2024-10-18 04:51:58.890 +0200;true;2024-09-21 15:09:20.242;6874e5da-e634-4fb1-b553-73a459570f8c;POLYGON((-34.96801933171879 -8.092330416606558,-34.96100902156009 -8.092330416606558,-34.96100902156009 -8.08652120363729,-34.96801933171879 -8.08652120363729,-34.96801933171879 -8.092330416606558));POINT(-34.96451417663944 -8.08942582058637);a2;landscape;landscape
2024-10-18 04:54:14.160 +0200;true;2024-09-21 15:09:20.242;6874e5da-e634-4fb1-b553-73a459570f8c;POLYGON((-34.96801933171879 -8.092330416606558,-34.96100902156009 -8.092330416606558,-34.96100902156009 -8.08652120363729,-34.96801933171879 -8.08652120363729,-34.96801933171879 -8.092330416606558));POINT(-34.96451417663944 -8.08942582058637);a2;landscape;landscape
2024-10-18 05:16:02.518 +0200;true;2024-09-21 15:41:19.478;581e79da-a281-4325-a0f5-a4b56e08bb8f;POLYGON((-34.97102790253186 -8.091588863251971,-34.9648428835719 -8.091588863251971,-34.9648428835719 -8.08646353681641,-34.97102790253186 -8.08646353681641,-34.97102790253186 -8.091588863251971));POINT(-34.967935393051874 -8.089026208179405);a2;landscape;landscape
2024-10-18 05:18:53.990 +0200;true;2024-09-21 15:09:20.242;6874e5da-e634-4fb1-b553-73a459570f8c;POLYGON((-34.96801933171879 -8.092330416606558,-34.96100902156009 -8.092330416606558,-34.96100902156009 -8.08652120363729,-34.96801933171879 -8.08652120363729,-34.96801933171879 -8.092330416606558));POINT(-34.96451417663944 -8.08942582058637);a2;landscape;landscape
2024-10-18 05:21:38.085 +0200;true;2024-09-21 15:41:19.478;581e79da-a281-4325-a0f5-a4b56e08bb8f;POLYGON((-34.97102790253186 -8.091588863251971,-34.9648428835719 -8.091588863251971,-34.9648428835719 -8.08646353681641,-34.97102790253186 -8.08646353681641,-34.97102790253186 -8.091588863251971));POINT(-34.967935393051874 -8.089026208179405);a2;landscape;landscape
2024-10-18 08:38:53.347 +0200;false;2024-10-18 08:36:29.977;b615ea49-3093-45a4-b5b6-35571341e876;POLYGON((121.60298604326684 13.93459457408531,121.60644571279632 13.93459457408531,121.60644571279632 13.937735940444199,121.60298604326684 13.937735940444199,121.60298604326684 13.93459457408531));POINT(121.60471587803157 13.93616526260709);letter;landscape;landscape
2024-10-18 21:48:04.908 +0200;true;2024-10-18 11:15:06.961;b4b90b18-86ea-43ef-9609-bb611cce30ce;POLYGON((8.660525018514077 49.391282085952525,8.741397554580148 49.391282085952525,8.741397554580148 49.43532222603116,8.660525018514077 49.43532222603116,8.660525018514077 49.391282085952525));POINT(8.700961286547114 49.41330709517953);a4;landscape;landscape
2024-10-19 10:15:29.739 +0200;false;2024-10-19 10:09:36.634;fb6262d6-4a5e-444a-8773-41ee5660e6d8;POLYGON((106.07845765978144 38.43625869663893,106.13784769758026 38.43625869663893,106.13784769758026 38.475186449129666,106.07845765978144 38.475186449129666,106.07845765978144 38.43625869663893));POINT(106.10815267868084 38.455725198446146);a4;landscape;landscape
2024-10-19 11:34:30.564 +0200;false;2024-10-19 11:30:39.641;af9c16ee-9214-4f52-a418-80ac5b2b7661;POLYGON((21.97788762745748 53.03265356398404,22.003909199734117 53.03265356398404,22.003909199734117 53.04574950105459,21.97788762745748 53.04574950105459,21.97788762745748 53.03265356398404));POINT(21.9908984135958 53.03920202975752);a4;landscape;landscape
2024-10-19 16:57:45.953 +0200;true;2024-09-21 15:41:19.478;581e79da-a281-4325-a0f5-a4b56e08bb8f;POLYGON((-34.97102790253186 -8.091588863251971,-34.9648428835719 -8.091588863251971,-34.9648428835719 -8.08646353681641,-34.97102790253186 -8.08646353681641,-34.97102790253186 -8.091588863251971));POINT(-34.967935393051874 -8.089026208179405);a2;landscape;landscape
2024-10-19 16:57:48.146 +0200;true;2024-09-21 15:09:20.242;6874e5da-e634-4fb1-b553-73a459570f8c;POLYGON((-34.96801933171879 -8.092330416606558,-34.96100902156009 -8.092330416606558,-34.96100902156009 -8.08652120363729,-34.96801933171879 -8.08652120363729,-34.96801933171879 -8.092330416606558));POINT(-34.96451417663944 -8.08942582058637);a2;landscape;landscape
2024-10-19 16:57:49.454 +0200;true;2024-09-21 15:09:20.242;6874e5da-e634-4fb1-b553-73a459570f8c;POLYGON((-34.96801933171879 -8.092330416606558,-34.96100902156009 -8.092330416606558,-34.96100902156009 -8.08652120363729,-34.96801933171879 -8.08652120363729,-34.96801933171879 -8.092330416606558));POINT(-34.96451417663944 -8.08942582058637);a2;landscape;landscape
2024-10-19 16:57:50.955 +0200;true;2024-09-21 15:41:19.478;581e79da-a281-4325-a0f5-a4b56e08bb8f;POLYGON((-34.97102790253186 -8.091588863251971,-34.9648428835719 -8.091588863251971,-34.9648428835719 -8.08646353681641,-34.97102790253186 -8.08646353681641,-34.97102790253186 -8.091588863251971));POINT(-34.967935393051874 -8.089026208179405);a2;landscape;landscape
2024-10-19 16:57:53.623 +0200;true;2024-09-21 15:09:20.242;6874e5da-e634-4fb1-b553-73a459570f8c;POLYGON((-34.96801933171879 -8.092330416606558,-34.96100902156009 -8.092330416606558,-34.96100902156009 -8.08652120363729,-34.96801933171879 -8.08652120363729,-34.96801933171879 -8.092330416606558));POINT(-34.96451417663944 -8.08942582058637);a2;landscape;landscape
2024-10-19 16:57:57.938 +0200;true;2024-09-21 15:41:19.478;581e79da-a281-4325-a0f5-a4b56e08bb8f;POLYGON((-34.97102790253186 -8.091588863251971,-34.9648428835719 -8.091588863251971,-34.9648428835719 -8.08646353681641,-34.97102790253186 -8.08646353681641,-34.97102790253186 -8.091588863251971));POINT(-34.967935393051874 -8.089026208179405);a2;landscape;landscape
2024-10-19 16:58:02.119 +0200;true;2024-09-21 15:41:19.478;581e79da-a281-4325-a0f5-a4b56e08bb8f;POLYGON((-34.97102790253186 -8.091588863251971,-34.9648428835719 -8.091588863251971,-34.9648428835719 -8.08646353681641,-34.97102790253186 -8.08646353681641,-34.97102790253186 -8.091588863251971));POINT(-34.967935393051874 -8.089026208179405);a2;landscape;landscape
